date,day,departure_time,arrival_time,airline,flight_time,seat_class,price,mark_url
616,금,1950,2100,아시아나항공,1시간 10분,비즈니스석,174900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
616,금,1955,2105,티웨이항공,1시간 10분,일반석,97800,https://vertical.pstatic.net/vertical/static/flight/airlines/TW.png
616,금,2000,2110,제주항공,1시간 10분,할인석,91800,https://vertical.pstatic.net/vertical/static/flight/airlines/7C.png
616,금,2000,2110,제주항공,1시간 10분,일반석,99900,https://vertical.pstatic.net/vertical/static/flight/airlines/7C.png
616,금,2020,2130,티웨이항공,1시간 10분,특가석,82900,https://vertical.pstatic.net/vertical/static/flight/airlines/TW.png
616,금,2020,2130,티웨이항공,1시간 10분,할인석,86700,https://vertical.pstatic.net/vertical/static/flight/airlines/TW.png
616,금,2020,2130,아시아나항공,1시간 10분,할인석,87900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
616,금,2020,2130,티웨이항공,1시간 10분,일반석,99900,https://vertical.pstatic.net/vertical/static/flight/airlines/TW.png
616,금,2020,2130,대한항공,1시간 10분,일반석,114900,https://vertical.pstatic.net/vertical/static/flight/airlines/KE.png
616,금,2020,2130,아시아나항공,1시간 10분,일반석,117900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
616,금,2020,2130,아시아나항공,1시간 10분,비즈니스석,174900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
616,금,2025,2130,이스타항공,1시간 05분,할인석,80800,https://vertical.pstatic.net/vertical/static/flight/airlines/ZE.png
616,금,2025,2130,이스타항공,1시간 05분,일반석,99800,https://vertical.pstatic.net/vertical/static/flight/airlines/ZE.png
616,금,2030,2140,대한항공,1시간 10분,할인석,84900,https://vertical.pstatic.net/vertical/static/flight/airlines/KE.png
616,금,2045,2155,아시아나항공,1시간 10분,할인석,87900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
616,금,2045,2155,아시아나항공,1시간 10분,일반석,117900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
616,금,2050,2200,아시아나항공,1시간 10분,할인석,81900,https://vertical.pstatic.net/vertical/static/flight/airlines/OZ.png
